# gg_dump v1
# node	id	cube_idx	cube_id	gid	k	du	prior	n_prior	comp
edge	95	693	z04480_y03584_x02560	2	z04608_y03584_x02560	2	0	-3.3984375	2.1860878847180216	0.0074462890625	3	0
edge	93	416	z04480_y03584_x02560	0	z04480_y03584_x02688	3	5	-5.2814004183264842	3.5652303837578061	0.00243894261769384	4	0
edge	96	413	z04480_y03584_x02560	3	z04480_y03584_x02688	0	3	1.3309051428450402	12.162880594354833	0.006309556976866304	16	1
edge	97	18	z04736_y03328_x03072	0	z04736_y03456_x03072	2	0	1.869140625	6.057251505228689	0.00311279296875	7	1
edge	98	16	z04736_y03328_x03072	1	z04736_y03456_x03072	0	4	6.7881480124533482	4.6576908339023442	0.001469866413657428	5	1
edge	101	17	z04736_y03328_x03072	4	z04736_y03456_x03072	1	3	5.6425020425649564	4.5662785317586616	0.001899671538758696	5	1
edge	102	742	z04352_y03200_x02688	0	z04480_y03200_x02688	3	3	6.068476993827062	7.2809572873044708	0.010215806976866304	11	1
edge	103	741	z04352_y03200_x02688	1	z04480_y03200_x02688	2	3	6.9907726000592447	4.1375410717507206	0.009002733246397554	6	1
edge	104	739	z04352_y03200_x02688	2	z04480_y03200_x02688	0	4	4.7086362191180342	9.0173764417703488	0.002179400105063678	10	1
edge	105	744	z04352_y03200_x02688	3	z04480_y03200_x02688	5	4	6.1225994154078762	1.6121692239606007	0.017216936726157428	3	0
edge	106	740	z04352_y03200_x02688	4	z04480_y03200_x02688	1	3	2.7369662530900314	4.3468088945958474	0.007606458648133696	6	0
edge	111	745	z04352_y03200_x02688	9	z04480_y03200_x02688	6	3	-1.6415514169384551	2.2779061306301425	0.006339979155946196	3	0
edge	102	214	z04352_y03200_x02688	0	z04352_y03328_x02688	6	-2	1.8888923370136581	2.3582801717931865	0.005442269632609964	3	0
edge	105	210	z04352_y03200_x02688	3	z04352_y03328_x02688	2	-2	2.5580774397358255	5.2688188993128398	0.006571420023234964	7	1
edge	108	213	z04352_y03200_x02688	6	z04352_y03328_x02688	5	-3	-0.59349139272399043	3.9858488887781189	0.005088758452821196	5	1
edge	110	208	z04352_y03200_x02688	8	z04352_y03328_x02688	0	-1	-3.9687875906694785	7.1495028736111541	0.007973972951070607	10	1
edge	112	209	z04352_y03200_x02688	10	z04352_y03328_x02688	1	2	1.9131131407093562	3.8009228433546745	0.011571280172077536	6	1
edge	102	722	z04352_y03200_x02688	0	z04352_y03200_x02816	2	0	7.513671875	4.3553617948854271	0.002960205078125	5	1
edge	103	724	z04352_y03200_x02688	1	z04352_y03200_x02816	4	1	2.1319392704983784	5.0041732899563076	0.003979984913961232	6	1
edge	105	721	z04352_y03200_x02688	3	z04352_y03200_x02816	1	-1	0.67316054474440534	7.2464949130768073	0.004839595164163768	9	1
edge	107	723	z04352_y03200_x02688	5	z04352_y03200_x02816	3	0	5.29345703125	2.7758905502139015	0.008819580078125	4	1
edge	110	720	z04352_y03200_x02688	8	z04352_y03200_x02816	0	-4	6.1507875972920374	2.2652115682416238	0.006487592082436322	3	1
edge	112	725	z04352_y03200_x02688	10	z04352_y03200_x02816	5	0	3.138916015625	2.6389627124104051	0.01031494140625	4	1
edge	113	0	z04736_y03328_x02560	0	z04736_y03456_x02560	0	-4	-7.2413544120468032	6.7976828460177989	0.003537432331626178	8	1
edge	114	1	z04736_y03328_x02560	1	z04736_y03456_x02560	1	-6	-6.149205253313994	5.1360040429632221	0.003364467589236142	6	1
edge	116	2	z04736_y03328_x02560	3	z04736_y03456_x02560	2	-3	-8.1803627345057066	8.3928144841837611	0.003829908355164946	10	1
edge	117	3	z04736_y03328_x02560	4	z04736_y03456_x02560	3	-2	-0.76064849086696995	3.9806009295108682	0.005121835062297464	5	1
edge	113	446	z04736_y03328_x02560	0	z04736_y03328_x02688	6	7	10.743632828320187	2.611783298211213	0.002972809436791124	3	0
edge	117	442	z04736_y03328_x02560	4	z04736_y03328_x02688	2	7	16.835772393322259	6.3078374643498805	0.002194611194603624	7	1
edge	118	718	z04480_y03584_x03072	0	z04608_y03584_x03072	4	-6	-3.5475869234523998	5.4284375593755225	0.002105808289670108	6	1
edge	119	715	z04480_y03584_x03072	1	z04608_y03584_x03072	1	-7	-2.7771009118696384	4.6602106354960764	0.005749909046166124	6	1
edge	120	714	z04480_y03584_x03072	2	z04608_y03584_x03072	0	-7	-9.248764632023267	4.9464430925241754	0.004259856578833876	6	1
edge	125	734	z04480_y03328_x03072	0	z04608_y03328_x03072	1	-3	-15.252432582512938	5.6444338461678267	0.008346509917664946	8	1
edge	126	733	z04480_y03328_x03072	1	z04608_y03328_x03072	0	-4	-14.310933575498893	2.6458490618600088	0.010236040730063678	4	1
edge	127	736	z04480_y03328_x03072	2	z04608_y03328_x03072	3	-2	-2.5360486092449719	8.9587857332674528	0.002324454000202536	10	1
edge	129	737	z04480_y03328_x03072	4	z04608_y03328_x03072	4	-1	-5.21606774566078	4.6735761148616524	0.00567626953125	6	1
edge	130	738	z04480_y03328_x03072	5	z04608_y03328_x03072	5	0	-1.412109375	3.1512994975116007	0.0053863525390625	4	0
edge	125	83	z04480_y03328_x03072	0	z04480_y03456_x03072	7	4	-7.2483472263165822	4.3057741822491673	0.003224627155844928	5	0
edge	127	79	z04480_y03328_x03072	2	z04480_y03456_x03072	3	6	4.0657332609080186	6.4218882286987142	0.001800441710329892	7	0
edge	128	84	z04480_y03328_x03072	3	z04480_y03456_x03072	8	3	0.21158775984986278	2.5283676288679429	0.003730726226258696	3	1
edge	129	77	z04480_y03328_x03072	4	z04480_y03456_x03072	1	6	4.0395106897412916	2.8173112186055072	0.001296901671267392	3	0
edge	130	76	z04480_y03328_x03072	5	z04480_y03456_x03072	0	3	3.3866925293195891	6.4648611275123224	0.001655530913758696	7	1
edge	132	452	z04736_y03584_x02560	1	z04736_y03584_x02688	5	0	0.59375	4.6921358611604331	0.001312255859375	5	1
edge	133	448	z04736_y03584_x02560	2	z04736_y03584_x02688	1	0	0.828125	5.3436251460875708	0.0024566650390625	6	1
edge	136	447	z04736_y03584_x02560	5	z04736_y03584_x02688	0	-1	0.39844528301046012	7.2362882021588293	0.002110783253804982	8	1
edge	137	237	z04736_y03200_x02816	0	z04736_y03328_x02816	2	2	-15.94305205364185	8.0944947384765467	0.012120596578327536	13	1
edge	143	235	z04736_y03200_x02816	6	z04736_y03328_x02816	0	6	-11.578454896471612	3.1060065219051225	0.012195682557248233	5	1
edge	137	30	z04736_y03200_x02816	0	z04736_y03200_x02944	7	-10	24.265209461646009	4.5566563963807489	0.00633509959085643	6	1
edge	138	23	z04736_y03200_x02816	1	z04736_y03200_x02944	0	-10	17.14794977391648	5.9725898666762873	0.006789048565465805	8	1
edge	139	33	z04736_y03200_x02816	2	z04736_y03200_x02944	10	-10	40.049608855490078	2.3050394015312792	0.00602992380960643	3	0
edge	140	34	z04736_y03200_x02816	3	z04736_y03200_x02944	12	-8	39.108973187690935	5.6148676464613256	0.004933802328935144	7	1
edge	141	32	z04736_y03200_x02816	4	z04736_y03200_x02944	9	-8	22.979269114694034	3.1967578401030794	0.005025355063310144	4	1
edge	143	35	z04736_y03200_x02816	6	z04736_y03200_x02944	13	-3	-0.0023092551355148316	2.9075048585504839	0.007515001312803804	4	0
edge	156	761	z04480_y03328_x02560	0	z04608_y03328_x02560	2	2	6.0418339586876755	3.9741538889594152	0.005162588765827536	5	1
edge	157	762	z04480_y03328_x02560	1	z04608_y03328_x02560	3	2	5.4772836471029223	3.7462317120113942	0.006693490335734964	5	0
edge	158	759	z04480_y03328_x02560	2	z04608_y03328_x02560	0	3	16.579092993309132	3.2216820555759931	0.011039686187196196	5	0
edge	160	760	z04480_y03328_x02560	4	z04608_y03328_x02560	1	2	6.7893709698571456	7.5849419343535454	0.006368033101765036	10	1
edge	162	763	z04480_y03328_x02560	6	z04608_y03328_x02560	4	2	2.9537208412559721	3.3852988274187714	0.003631591796875	4	0
edge	163	765	z04480_y03328_x02560	7	z04608_y03328_x02560	6	0	0.1328125	7.2229906593557986	0.0021514892578125	8	1
edge	156	56	z04480_y03328_x02560	0	z04480_y03456_x02560	0	-2	-5.8952092471538435	3.3849391095716967	0.003634103128703714	4	0
edge	157	58	z04480_y03328_x02560	1	z04480_y03456_x02560	2	-3	-4.0532984418878186	4.1790138269804569	0.003929090484071196	5	1
edge	158	57	z04480_y03328_x02560	2	z04480_y03456_x02560	1	-2	-2.8768850028300221	6.802818789079887	0.003519662210734964	8	1
edge	157	481	z04480_y03328_x02560	1	z04480_y03328_x02688	5	5	8.2528883785944345	3.6148283447209644	0.00213106470652491	4	0
edge	159	480	z04480_y03328_x02560	3	z04480_y03328_x02688	4	3	6.6754887584606877	5.9050855199633885	0.007095289214539946	8	1
edge	161	478	z04480_y03328_x02560	5	z04480_y03328_x02688	2	2	1.8992422778405853	4.8672521324931743	0.008763662984577536	7	1
edge	164	704	z04608_y03200_x02688	0	z04736_y03200_x02688	0	2	4.0083271891867298	6.036514376698964	0.006505362203327536	8	1
edge	165	705	z04608_y03200_x02688	1	z04736_y03200_x02688	1	1	-0.080798750345138615	3.3800822866974163	0.009585078562601268	5	0
edge	166	706	z04608_y03200_x02688	2	z04736_y03200_x02688	2	1	-0.83919528167143653	4.3161878709291859	0.007802311574117482	6	0
edge	167	708	z04608_y03200_x02688	3	z04736_y03200_x02688	4	4	11.584862353151493	3.5014013476350319	0.019983991008217572	7	1
edge	168	709	z04608_y03200_x02688	4	z04736_y03200_x02688	5	3	2.7127637854837303	1.9123274639894197	0.011375379546571196	3	0
edge	169	707	z04608_y03200_x02688	5	z04736_y03200_x02688	3	0	0.05078125	3.8670694864048341	0.005859375	5	0
edge	170	711	z04608_y03200_x02688	6	z04736_y03200_x02688	7	3	6.7625410856167036	2.1615906371919857	0.017009782806944429	4	0
edge	167	290	z04608_y03200_x02688	3	z04608_y03328_x02688	6	-2	5.4765977818378815	5.7509895105051765	0.004343636820109964	7	1
edge	168	288	z04608_y03200_x02688	4	z04608_y03328_x02688	4	-4	1.0780013305075045	4.7805987601807409	0.005101458210532428	6	1
edge	170	285	z04608_y03200_x02688	6	z04608_y03328_x02688	1	-4	-2.9852265028666807	2.5499576073971069	0.003529802937094928	3	1
edge	171	284	z04608_y03200_x02688	7	z04608_y03328_x02688	0	-5	2.3930712166538797	5.3284968978529843	0.00627382593699366	7	0
edge	173	286	z04608_y03200_x02688	9	z04608_y03328_x02688	2	-3	-1.4152598857053817	5.6645949347585889	0.004714918120789946	7	1
edge	165	687	z04608_y03200_x02688	1	z04608_y03200_x02816	7	1	-1.3239628129518906	8.9772127189621678	0.002278629933492482	10	1
edge	167	683	z04608_y03200_x02688	3	z04608_y03200_x02816	3	0	8.3759765625	3.4970718106748842	0.00287628173828125	4	0
edge	171	680	z04608_y03200_x02688	7	z04608_y03200_x02816	0	0	10.33544921875	9.4654219351111468	0.00324249267578125	11	1
edge	173	680	z04608_y03200_x02688	9	z04608_y03200_x02816	0	-2	4.7768484490131868	4.8339157624674192	0.008962027242390036	7	0
edge	175	357	z04736_y03456_x02944	0	z04736_y03584_x02944	4	0	-1.3515625	13.352893235533822	0.005462646484375	17	1
edge	179	356	z04736_y03456_x02944	4	z04736_y03584_x02944	3	0	-2.474609375	4.7815555231285565	0.005096435546875	6	1
edge	180	353	z04736_y03456_x02944	5	z04736_y03584_x02944	0	-1	-5.7507996518344271	7.8280555525241553	0.005549128855570018	10	1
edge	175	18	z04736_y03456_x02944	0	z04736_y03456_x03072	2	-7	-11.385380153964434	2.6648846565301896	0.002515045764916124	3	0
edge	175	20	z04736_y03456_x02944	0	z04736_y03456_x03072	4	-2	5.8792371855247438	6.7079293842671825	0.012797005960734964	11	1
edge	179	16	z04736_y03456_x02944	4	z04736_y03456_x03072	0	-5	-2.9964387171230555	5.0725064896041427	0.00365694361277491	6	1
edge	180	17	z04736_y03456_x02944	5	z04736_y03456_x03072	1	-5	-0.043779079900559736	5.6120521539480439	0.00494631128855616	7	1
edge	181	100	z04736_y03200_x03072	0	z04736_y03328_x03072	3	-6	-8.8849220091433381	5.2212076301170534	0.002983188660763858	6	1
edge	184	98	z04736_y03200_x03072	3	z04736_y03328_x03072	1	-6	0.7973420335802075	6.117809825176427	0.002884006531857608	7	1
edge	186	97	z04736_y03200_x03072	5	z04736_y03328_x03072	0	-6	8.3221284290575568	3.3083821216097271	0.004181003602170108	4	1
edge	187	99	z04736_y03200_x03072	6	z04736_y03328_x03072	2	-4	10.474509798402778	6.8539269352224572	0.003344281535561322	8	1
edge	188	419	z04480_y03328_x02816	0	z04608_y03328_x02816	0	3	7.1374580985025204	2.3774025938524392	0.005237627045225679	3	0
edge	192	420	z04480_y03328_x02816	4	z04608_y03328_x02816	1	2	-7.0982810134501051	1.3890216592049103	0.023195870706828714	3	0
edge	189	318	z04480_y03328_x02816	1	z04480_y03456_x02816	0	-5	1.1510989766247803	5.2469832710226871	0.006681998544415535	7	1
edge	191	325	z04480_y03328_x02816	3	z04480_y03456_x02816	7	-1	11.559037483549247	6.3554385821795369	0.005175288523538768	8	1
edge	190	370	z04480_y03328_x02816	2	z04480_y03328_x02944	1	-6	-11.590744075107068	2.84881689872411	0.015102291075564267	5	1
edge	191	372	z04480_y03328_x02816	3	z04480_y03328_x02944	3	-2	3.3577937459264717	3.1615234991959138	0.017956384012492776	6	1
edge	191	373	z04480_y03328_x02816	3	z04480_y03328_x02944	4	-2	1.0509989040151595	1.8990120386096472	0.011595376322063089	3	1
edge	193	447	z04608_y03584_x02688	0	z04736_y03584_x02688	0	-2	-3.6261634662700999	4.2969260526056976	0.00792694091796875	6	1
edge	194	448	z04608_y03584_x02688	1	z04736_y03584_x02688	1	-3	1.217463988745294	6.9504591464955139	0.005897569672178804	9	1
edge	195	449	z04608_y03584_x02688	2	z04736_y03584_x02688	2	-1	-3.881156978052104	1.7186857489046121	0.014910395945413768	3	0
edge	196	452	z04608_y03584_x02688	3	z04736_y03584_x02688	5	-4	3.8819347847302197	3.2523077539459648	0.004597918171469928	4	1
edge	199	451	z04608_y03584_x02688	6	z04736_y03584_x02688	4	-2	-4.4456578316262494	1.9265326980152744	0.011144034078327536	3	0
edge	193	486	z04608_y03584_x02688	0	z04608_y03584_x02816	4	0	1.0849609375	6.6314364857515082	0.00412750244140625	8	1
edge	195	485	z04608_y03584_x02688	2	z04608_y03584_x02816	3	0	1.068359375	2.5066041103574888	0.003936767578125	3	0
edge	196	488	z04608_y03584_x02688	3	z04608_y03584_x02816	6	2	0.18920351239876254	2.6336329879569855	0.002782217672077536	3	0
edge	197	484	z04608_y03584_x02688	4	z04608_y03584_x02816	2	-1	1.004146082891566	6.7822803011650681	0.003590885792867482	8	1
edge	199	482	z04608_y03584_x02688	6	z04608_y03584_x02816	0	0	1.076171875	8.0208877284595292	0.00244140625	9	1
edge	200	455	z04608_y03072_x02944	0	z04736_y03072_x02944	2	3	-13.410266400306682	3.940315963954979	0.005378675445008696	5	0
edge	201	458	z04608_y03072_x02944	1	z04736_y03072_x02944	5	3	-11.24571774112701	8.5767931393145922	0.003318738921571196	10	1
edge	202	457	z04608_y03072_x02944	2	z04736_y03072_x02944	4	3	-8.0755010956800106	7.8110842011563149	0.003044176117491304	9	1
edge	204	459	z04608_y03072_x02944	4	z04736_y03072_x02944	6	3	-14.470761523231431	3.5312247427124306	0.002655029296875	4	0
edge	205	456	z04608_y03072_x02944	5	z04736_y03072_x02944	3	3	-5.3781015630261209	3.5867881673644746	0.0023040771484375	4	1
edge	207	454	z04608_y03072_x02944	7	z04736_y03072_x02944	0	0	7.94140625	5.300407084894724	0.0026397705078125	6	1
edge	203	668	z04608_y03072_x02944	3	z04608_y03200_x02944	5	4	-10.525921763730821	6.3637996747020127	0.0051422119140625	8	1
edge	206	667	z04608_y03072_x02944	6	z04608_y03200_x02944	4	3	2.0521111431044119	5.9876992712297374	0.006721448882508696	8	1
edge	200	40	z04608_y03072_x02944	0	z04608_y03072_x03072	2	-11	33.131471231223259	3.6268730508975917	0.0020575682901835535	4	1
edge	201	38	z04608_y03072_x02944	1	z04608_y03072_x03072	0	-9	8.1466872580422205	4.5950532926863978	0.001762533235286412	5	1
edge	202	39	z04608_y03072_x02944	2	z04608_y03072_x03072	1	-11	19.302859795614495	4.4656290613194942	0.0023932616495585535	5	0
edge	203	41	z04608_y03072_x02944	3	z04608_y03072_x03072	3	-6	5.4656812943831028	5.8227372857032336	0.004043674500607608	7	1
edge	204	42	z04608_y03072_x02944	4	z04608_y03072_x03072	4	-10	25.11520024571837	5.1488378942416837	0.00330622996195018	6	1
edge	205	43	z04608_y03072_x02944	5	z04608_y03072_x03072	5	-7	16.385922639645287	2.605988294925853	0.003023894664771376	3	0
edge	208	476	z04352_y03328_x02688	0	z04480_y03328_x02688	0	3	-1.2441739786454491	5.6436631753087001	0.011894178374696196	9	1
edge	209	479	z04352_y03328_x02688	1	z04480_y03328_x02688	3	3	4.2512154396586084	1.3707004221887316	0.023773241058897554	3	0
edge	210	478	z04352_y03328_x02688	2	z04480_y03328_x02688	2	1	1.4491131649381259	2.7807967432196969	0.008768733347757518	4	0
edge	212	477	z04352_y03328_x02688	4	z04480_y03328_x02688	1	4	7.1694142224141615	1.7395929675571227	0.014490826945717572	3	0
edge	213	477	z04352_y03328_x02688	5	z04480_y03328_x02688	1	3	6.3241079094159431	1.8278717592841465	0.012825059906553804	3	1
edge	214	480	z04352_y03328_x02688	6	z04480_y03328_x02688	4	2	9.5543425708701761	2.6954913228762636	0.009679190328327536	4	1
edge	208	316	z04352_y03328_x02688	0	z04352_y03456_x02688	5	2	0.74459445235493149	4.6581145325649214	0.005761496236530661	6	1
edge	209	317	z04352_y03328_x02688	1	z04352_y03456_x02688	6	2	0.13342121128130202	3.4491625560664927	0.008992544820515036	5	1
edge	211	311	z04352_y03328_x02688	3	z04352_y03456_x02688	0	1	1.2867197626248981	5.4911170585219997	0.005495723093851268	7	1
edge	212	312	z04352_y03328_x02688	4	z04352_y03456_x02688	1	2	-0.72451253771123447	7.964914655961417	0.002599112203327536	9	1
edge	209	467	z04352_y03328_x02688	1	z04352_y03328_x02816	4	0	-11.4276123046875	2.3240025354947096	0.014423370361328125	4	0
edge	219	115	z04736_y03200_x02560	4	z04736_y03328_x02560	2	-6	-6.0408302358882793	4.1564932180058092	0.004058742491579892	5	0
edge	222	114	z04736_y03200_x02560	7	z04736_y03328_x02560	1	-5	-1.4260424918429635	4.7579455674604656	0.00522096949168116	6	1
edge	223	113	z04736_y03200_x02560	8	z04736_y03328_x02560	0	-5	0.65105993102406501	5.6189259562454996	0.00491579371043116	7	1
edge	215	710	z04736_y03200_x02560	0	z04736_y03200_x02688	6	5	3.6375878043299963	3.5559861232018704	0.00249727564402491	4	1
edge	216	712	z04736_y03200_x02560	1	z04736_y03200_x02688	8	5	3.2372554230432797	3.3773142404443859	0.00368746119089991	4	0
edge	217	707	z04736_y03200_x02560	2	z04736_y03200_x02688	3	7	6.0148586840041389	10.1567117947243	0.001660553577416124	11	1
edge	219	706	z04736_y03200_x02560	4	z04736_y03200_x02688	2	5	3.3461102574856341	3.2811445294155459	0.00438173609324366	4	0
edge	222	705	z04736_y03200_x02560	7	z04736_y03200_x02688	1	4	2.7649633748796987	4.5721483773371476	0.006245867390219928	6	1
edge	223	704	z04736_y03200_x02560	8	z04736_y03200_x02688	0	4	6.0026331733415645	6.2754661182742426	0.002309099812094928	7	1
edge	226	358	z04736_y03584_x02816	0	z04736_y03584_x02944	5	-3	-0.19452833933382863	6.7358170103845643	0.003753614409852446	8	1
edge	227	356	z04736_y03584_x02816	1	z04736_y03584_x02944	3	-3	-2.5602282171107618	5.2125883495535055	0.003021192534852446	6	1
edge	228	353	z04736_y03584_x02816	2	z04736_y03584_x02944	0	-3	-4.8426360725488848	3.5941724494845784	0.002258253081727446	4	0
edge	229	354	z04736_y03584_x02816	3	z04736_y03584_x02944	1	-3	-2.4317628060239258	8.5072087036190229	0.003509473784852446	10	1
edge	230	355	z04736_y03584_x02816	4	z04736_y03584_x02944	2	-4	-2.6710560252058713	6.8264481612809371	0.003438250202719928	8	1
edge	231	357	z04736_y03584_x02816	5	z04736_y03584_x02944	4	-3	-6.9898449267820979	3.9617538081903687	0.005241346343446196	5	1
edge	235	378	z04736_y03328_x02816	0	z04736_y03456_x02816	4	-6	-22.650203269991835	3.2937401205696233	0.010360622374392392	5	1
edge	236	375	z04736_y03328_x02816	1	z04736_y03456_x02816	0	-5	-24.635314051634168	2.2963107810054213	0.00612886744089991	3	1
edge	238	380	z04736_y03328_x02816	3	z04736_y03456_x02816	6	-2	5.7068227385029786	3.5781609106079362	0.007947317769733786	5	1
edge	238	338	z04736_y03328_x02816	3	z04736_y03328_x02944	2	-2	0.45312902967111768	5.4358219124406055	0.005755074808391214	7	1
edge	240	469	z04480_y03200_x03072	0	z04608_y03200_x03072	0	1	-0.52029458072843227	10.571058956686388	0.004595454539163768	13	1
edge	241	470	z04480_y03200_x03072	1	z04608_y03200_x03072	1	0	3.9453125	5.0763093685854814	0.00363922119140625	6	1
edge	242	471	z04480_y03200_x03072	2	z04608_y03200_x03072	2	3	2.8566851747059445	5.8868312715745663	0.007179307953428804	8	1
edge	243	473	z04480_y03200_x03072	3	z04608_y03200_x03072	4	1	-2.0616434990024572	2.1134369715604078	0.008389774953023732	3	0
edge	245	472	z04480_y03200_x03072	5	z04608_y03200_x03072	3	3	-1.1876305975110881	2.4820746114464107	0.004173326508116304	3	0
edge	240	127	z04480_y03200_x03072	0	z04480_y03328_x03072	2	2	5.6484662896200462	4.3361564457278794	0.003061898538859964	5	0
edge	241	126	z04480_y03200_x03072	1	z04480_y03328_x03072	1	2	27.639664444344135	3.5949913777197375	0.002253182718547464	4	1
edge	243	125	z04480_y03200_x03072	3	z04480_y03328_x03072	0	1	13.796722857916052	3.6790790288394262	0.001744572316304982	4	1
edge	249	296	z04480_y03456_x02944	3	z04480_y03584_x02944	5	0	0.837890625	3.0301811330351054	0.00640106201171875	4	0
edge	247	81	z04480_y03456_x02944	1	z04480_y03456_x03072	5	-5	-6.658695329290822	7.2688488441198524	0.00476320581980616	9	1
edge	248	83	z04480_y03456_x02944	2	z04480_y03456_x03072	7	-7	-20.109179750918884	5.0486095062013714	0.0037689208984375	6	1
edge	249	79	z04480_y03456_x02944	3	z04480_y03456_x03072	3	-6	-7.2590195485727236	9.3641167196794619	0.001358127625607608	10	1
edge	252	77	z04480_y03456_x02944	6	z04480_y03456_x03072	1	-4	-2.9795083823837558	5.3624659753355539	0.002377764362876178	6	1
edge	253	396	z04352_y03072_x02944	0	z04480_y03072_x02944	5	1	-12.059347406915549	3.0156585028657492	0.006528202687398732	4	1
edge	256	392	z04352_y03072_x02944	3	z04480_y03072_x02944	1	2	-10.680480262503806	2.3961165225804995	0.005040518453327536	3	0
edge	259	391	z04352_y03072_x02944	6	z04480_y03072_x02944	0	2	-4.2943818259809632	1.985553732574874	0.010218270609172464	3	1
edge	258	612	z04352_y03072_x02944	5	z04352_y03200_x02944	2	0	-5.2158203125	4.6186806991167071	0.0059814453125	6	1
edge	253	67	z04352_y03072_x02944	0	z04352_y03072_x03072	5	-6	1.1778139213383838	4.125065593555596	0.004242038758420108	5	1
edge	255	62	z04352_y03072_x02944	2	z04352_y03072_x03072	0	-7	2.4244503613244888	4.3490784160659874	0.002993377086646376	5	1
edge	256	65	z04352_y03072_x02944	3	z04352_y03072_x03072	3	-9	9.6570372096721258	4.4154900156708248	0.002647543000911412	5	1
edge	257	63	z04352_y03072_x02944	4	z04352_y03072_x03072	1	-8	7.4389005945522513	3.5232948389910961	0.002706019125810144	4	0
edge	260	414	z04352_y03584_x02688	0	z04480_y03584_x02688	1	-4	4.6333707208877968	1.7930104177523898	0.013463274616782428	3	1
edge	261	415	z04352_y03584_x02688	1	z04480_y03584_x02688	2	-3	-1.9002605472346659	6.1745592443852972	0.00591278076171875	8	1
edge	262	416	z04352_y03584_x02688	2	z04480_y03584_x02688	3	-2	8.099283430946798	5.5841330140631147	0.005071036031452536	7	1
edge	263	413	z04352_y03584_x02688	3	z04480_y03584_x02688	0	-3	3.8027843190529893	3.3230738027026341	0.0040740966796875	4	0
edge	264	417	z04352_y03584_x02688	4	z04480_y03584_x02688	4	-3	8.507278608298293	3.0900032654408682	0.005889940277647554	4	0
edge	260	424	z04352_y03584_x02688	0	z04352_y03584_x02816	0	2	-8.9002084405128699	7.0679934684737118	0.002637259175983786	8	1
edge	261	426	z04352_y03584_x02688	1	z04352_y03584_x02816	2	2	-12.596280629843932	5.0932886939124051	0.003560415914265036	6	1
edge	264	428	z04352_y03584_x02688	4	z04352_y03584_x02816	4	1	-0.003907752038912804	4.7052637512916515	0.005503352488382518	6	1
edge	265	429	z04352_y03584_x02688	5	z04352_y03584_x02816	5	4	-14.3481596083966	4.2907158083247232	0.003306134562905072	5	1
edge	266	486	z04480_y03584_x02816	0	z04608_y03584_x02816	4	-3	-0.82749268215275151	4.8840129097885638	0.004569959624696196	6	1
edge	267	485	z04480_y03584_x02816	1	z04608_y03584_x02816	3	-3	-0.43042520604831225	2.1047593005357208	0.008506822601866304	3	0
edge	268	487	z04480_y03584_x02816	2	z04608_y03584_x02816	5	-2	-2.5704435143657065	2.8904154377680538	0.007677682230266214	4	0
edge	269	488	z04480_y03584_x02816	3	z04608_y03584_x02816	6	-2	-1.4585915935281264	4.5247809255459526	0.006520620992390036	6	1
edge	270	484	z04480_y03584_x02816	4	z04608_y03584_x02816	2	-4	-4.2612008401474668	8.4148459930346515	0.006144269328530072	11	1
edge	272	482	z04480_y03584_x02816	6	z04608_y03584_x02816	0	-2	-0.61471530971448374	4.7309028245947573	0.009592660257609964	7	1
edge	266	293	z04480_y03584_x02816	0	z04480_y03584_x02944	2	-3	0.57680217154575075	3.9004488655909459	0.005638074859071196	5	0
edge	267	295	z04480_y03584_x02816	1	z04480_y03584_x02944	4	-2	4.6464843046042006	3.4920299972519495	0.002909310648234964	4	1
edge	268	292	z04480_y03584_x02816	2	z04480_y03584_x02944	1	-2	-0.90903519472453809	3.3805739374016262	0.003664620706828714	4	1
edge	269	291	z04480_y03584_x02816	3	z04480_y03584_x02944	0	-2	-0.20648518825464635	4.350549040074938	0.002985604593547464	5	1
edge	270	296	z04480_y03584_x02816	4	z04480_y03584_x02944	5	-2	-1.5361962592385225	5.112063711981703	0.003473885843547464	6	1
edge	273	490	z04480_y03200_x02560	0	z04608_y03200_x02560	0	2	5.5993529769980341	11.659737075634466	0.002298959085734964	13	1
edge	274	493	z04480_y03200_x02560	1	z04608_y03200_x02560	3	3	12.035773739738488	4.5165573563363619	0.00656890869140625	6	1
edge	275	491	z04480_y03200_x02560	2	z04608_y03200_x02560	1	2	5.7281860661096289	7.6647532421255153	0.003484121968952536	9	1
edge	276	495	z04480_y03200_x02560	3	z04608_y03200_x02560	5	3	6.2588688683399596	5.3212795551095438	0.006309461577821196	7	1
edge	277	492	z04480_y03200_x02560	4	z04608_y03200_x02560	2	3	8.1685497909470541	8.8132034598845514	0.002693223969053804	10	1
edge	279	494	z04480_y03200_x02560	6	z04608_y03200_x02560	4	2	4.8316674001548563	3.2658093622459976	0.004496224710734964	4	0
edge	281	496	z04480_y03200_x02560	8	z04608_y03200_x02560	6	2	5.968251721260458	2.8485974484530505	0.001062997171672464	3	0
edge	273	163	z04480_y03200_x02560	0	z04480_y03328_x02560	7	-4	-2.0080382434680359	2.7267863639182024	0.002003924030844928	3	0
edge	274	162	z04480_y03200_x02560	1	z04480_y03328_x02560	6	-5	3.0112893003788486	5.997222830813099	0.00334413843699366	7	1
edge	276	160	z04480_y03200_x02560	3	z04480_y03328_x02560	4	-6	0.042697105540355551	5.1226221824896712	0.003425502745486142	6	0
